CODGEO;LIBGEO;MED14
53177;La Pellerine;19736
53178;Peuton;19282
53179;Placé;18113
53180;Pommerieux;18763
53181;Pontmain;18985
53182;Port-Brillet;19338
53184;Préaux;18126
53185;Pré-en-Pail;18424
53186;Quelaines-Saint-Gault;19441
53187;Ravigny;19915
53188;Renazé;17851
53189;Rennes-en-Grenouilles;19707
53190;Le Ribay;17467
53191;La Roë;18177
53192;La Rouaudière;17745
53193;Ruillé-Froid-Fonds;19401
53194;Ruillé-le-Gravelais;20285
53195;Sacé;20319
53196;Saint-Aignan-de-Couptrain;18168
53197;Saint-Aignan-sur-Roë;18692
53198;Saint-Aubin-du-Désert;17922
53199;Saint-Aubin-Fosse-Louvain;17184
53200;Saint-Baudelle;22056
53201;Saint-Berthevin;20824
53202;Saint-Berthevin-la-Tannière;17621
53203;Saint-Brice;19275
53204;Saint-Calais-du-Désert;18895
53205;Saint-Céneré;20039
53206;Saint-Charles-la-Forêt;20650
53207;Saint-Christophe-du-Luat;19348
53208;Saint-Cyr-en-Pail;18537
53209;Saint-Cyr-le-Gravelais;18948
53210;Saint-Denis-d'Anjou;18713
53211;Saint-Denis-de-Gastines;18412
53212;Saint-Denis-du-Maine;20657
53213;Saint-Ellier-du-Maine;17503
53214;Saint-Erblon;18268
53215;Saint-Fort;20869
53216;Saint-Fraimbault-de-Prières;20609
53218;Sainte-Gemmes-le-Robert;19448
53219;Saint-Georges-Buttavent;20176
53220;Saint-Georges-le-Fléchard;19079
53221;Saint-Georges-sur-Erve;19261
53222;Saint-Germain-d'Anxure;19765
53223;Saint-Germain-de-Coulamer;16931
53224;Saint-Germain-le-Fouilloux;20491
53225;Saint-Germain-le-Guillaume;18208
53226;Saint-Hilaire-du-Maine;18730
53228;Saint-Jean-sur-Erve;18011
53229;Saint-Jean-sur-Mayenne;21874
53230;Saint-Julien-du-Terroux;17757
53231;Saint-Laurent-des-Mortiers;18461
53232;Saint-Léger;19105
53233;Saint-Loup-du-Dorat;17744
53234;Saint-Loup-du-Gast;19687
53235;Sainte-Marie-du-Bois;18643
53236;Saint-Mars-du-Désert;17528
53237;Saint-Mars-sur-Colmont;16881
53238;Saint-Mars-sur-la-Futaie;19224
53239;Saint-Martin-de-Connée;16288
53240;Saint-Martin-du-Limet;18283
53241;Saint-Michel-de-Feins;18780
53242;Saint-Michel-de-la-Roë;18633
53243;Saint-Ouën-des-Toits;20562
53244;Saint-Ouën-des-Vallons;19785
53245;Saint-Pierre-des-Landes;18291
53246;Saint-Pierre-des-Nids;18820
53247;Saint-Pierre-la-Cour;19735
53248;Saint-Pierre-sur-Erve;20942
53249;Saint-Pierre-sur-Orthe;19049
53250;Saint-Poix;17885
53251;Saint-Quentin-les-Anges;19475
53252;Saint-Samson;18494
53253;Saint-Saturnin-du-Limet;19174
53254;Saint-Sulpice;21185
53255;Sainte-Suzanne;19609
53256;Saint-Thomas-de-Courceriers;17084
53257;Saulges;18181
53258;La Selle-Craonnaise;18682
53259;Senonnes;18953
53260;Simplé;18578
53261;Soucé;16154
53262;Soulgé-sur-Ouette;19368
53263;Thuboeuf;18365
53264;Thorigné-en-Charnie;16219
53265;Torcé-Viviers-en-Charnie;18300
53266;Trans;19081
53267;Vaiges;18701
53269;Vautorte;18470
53270;Vieuvy;17870
53271;Villaines-la-Juhel;18352
53272;Villepail;16415
53273;Villiers-Charlemagne;21611
53274;Vimarcé;18344
53276;Voutré;17563
54001;Abaucourt;21620
54002;Abbéville-lès-Conflans;22703
54003;Aboncourt;18344
54004;Affléville;19655
54005;Affracourt;22662
54006;Agincourt;24480
54007;Aingeray;22846
54008;Allain;21082
54009;Allamont;20821
54010;Allamps;20465
54011;Allondrelle-la-Malmaison;21101
54012;Amance;23145
54013;Amenoncourt;
54014;Ancerviller;19011
54015;Anderny;20859
54016;Andilly;21853
54017;Angomont;
54018;Anoux;21799
54019;Ansauville;
54020;Anthelupt;23192
54021;Armaucourt;20186
54022;Arnaville;21820
54023;Arracourt;20273
54024;Arraye-et-Han;21848
54025;Art-sur-Meurthe;24116
54026;Athienville;21559
54027;Atton;21996
54028;Auboué;17745
54029;Audun-le-Roman;21648
54030;Autrepierre;
54031;Autreville-sur-Moselle;22305
54032;Autrey;24323
54033;Avillers;17769
54034;Avrainville;23917
54035;Avricourt;17637
54036;Avril;22193
54037;Azelot;26777
54038;Azerailles;20249
54039;Baccarat;18340
54040;Badonviller;17236
54041;Bagneux;20288
54042;Bainville-aux-Miroirs;20293
54043;Bainville-sur-Madon;22442
54044;Barbas;17664
54045;Barbonville;20812
54046;Barisey-au-Plain;20154
54047;Barisey-la-Côte;20920
54048;Les Baroches;22113
54049;Baslieux;19995
54050;Bathelémont;
54051;Batilly;22456
54052;Battigny;21281
54053;Bauzemont;20424
54054;Bayon;21458
54055;Bayonville-sur-Mad;21110
54056;Bazailles;21999
54057;Beaumont;
54058;Béchamps;
54059;Belleau;22098
54060;Belleville;21837
54061;Bénaménil;19303
54062;Benney;21924
54063;Bernécourt;21431
54064;Bertrambois;19076
54065;Bertrichamps;19947
54066;Bettainvillers;22673
54067;Beuveille;21642
54068;Beuvezin;16868
54069;Beuvillers;25754
54070;Bey-sur-Seille;24069
54071;Bezange-la-Grande;19728
54072;Bezaumont;22974
54073;Bicqueley;21585
54074;Bienville-la-Petite;
54075;Bionville;20427
54076;Blainville-sur-l'Eau;19665
54077;Blâmont;16832
54078;Blémerey;
54079;Blénod-lès-Pont-à-Mousson;18582
54080;Blénod-lès-Toul;19065
54081;Boismont;21812
54082;Boncourt;21198
54083;Bonviller;21552
54084;Mont-Bonvillers;18547
54085;Borville;16401
54086;Boucq;19390
54087;Bouillonville;17459
54088;Bouvron;22092
54089;Bouxières-aux-Chênes;24408
54090;Bouxières-aux-Dames;23221
54091;Bouxières-sous-Froidmont;24946
54092;Bouzanville;
54093;Brainville;22057
54094;Bralleville;21097
54095;Bratte;
54096;Bréhain-la-Ville;23799
54097;Bréménil;17937
54098;Brémoncourt;21539
54099;Briey;20886
54100;Brin-sur-Seille;21968
54101;Brouville;19179
54102;Bruley;23334
54103;Bruville;22274
54104;Buissoncourt;23391
54105;Bulligny;21791
54106;Bures;
54107;Buriville;
54108;Burthecourt-aux-Chênes;23973
54109;Ceintrey;22653
54110;Cerville;24167
54111;Chaligny;21319
54112;Chambley-Bussières;19290
54113;Champenoux;24536
54114;Champey-sur-Moselle;22897
54115;Champigneulles;19928
54116;Chanteheux;21558
54117;Chaouilley;20934
54118;Charency-Vezin;19489
54119;Charey;
54120;Charmes-la-Côte;21678
54121;Charmois;23674
54122;Chaudeney-sur-Moselle;22234
54123;Chavigny;21886
54124;Chazelles-sur-Albe;
54125;Chenevières;19891
54126;Chenicourt;24277
54127;Chenières;24966
54128;Choloy-Ménillot;21663
54129;Cirey-sur-Vezouze;16508
54130;Clayeures;20568
54131;Clémery;23219
54132;Clérey-sur-Brenon;
54133;Coincourt;20073
54134;Colmey;19951
54135;Colombey-les-Belles;19034
54136;Conflans-en-Jarnisy;19958
54137;Cons-la-Grandville;23805
54138;Cosnes-et-Romain;26676
54139;Courbesseaux;22879
54140;Courcelles;
54141;Coyviller;25435
54142;Crantenoy;20279
54143;Crépey;20129
54144;Crévéchamps;22209
54145;Crévic;20988
54146;Crézilles;20025
54147;Crion;
54148;Croismare;19511
54149;Crusnes;21687
54150;Custines;20895
54151;Cutry;24279
54152;Damelevières;20794
54153;Dampvitoux;
54154;Deneuvre;19331
54155;Deuxville;21588
54156;Diarville;20965
54157;Dieulouard;19938
54158;Dolcourt;21848
54159;Dombasle-sur-Meurthe;19972
54160;Domèvre-en-Haye;19979
54161;Domèvre-sur-Vezouze;20527
54162;Domgermain;21047
54163;Domjevin;18014
54164;Dommarie-Eulmont;
54165;Dommartemont;36173
54166;Dommartin-la-Chaussée;
54167;Dommartin-lès-Toul;21425
54168;Dommartin-sous-Amance;25741
54169;Domprix;
54170;Domptail-en-l'Air;
54171;Doncourt-lès-Conflans;21337
54172;Doncourt-lès-Longuyon;21754
54173;Drouville;21273
54174;Écrouves;20813
54175;Einvaux;20075
54176;Einville-au-Jard;19478
54177;Emberménil;20529
54178;Épiez-sur-Chiers;22865
54179;Éply;22661
54180;Erbéviller-sur-Amezule;
54181;Errouville;21793
54182;Essey-et-Maizerais;20986
54183;Essey-la-Côte;
54184;Essey-lès-Nancy;20577
54185;Étreval;
54186;Eulmont;25890
54187;Euvezin;20283
54188;Faulx;22860
54189;Favières;19686
54190;Fécocourt;19387
54191;Fenneviller;22012
54192;Ferrières;23619
54193;Fey-en-Haye;
54194;Fillières;25127
54195;Flainval;20792
54196;Flavigny-sur-Moselle;23223
54197;Fléville-devant-Nancy;26489
54198;Fléville-Lixières;20752
54199;Flin;19752
54200;Flirey;20806
54201;Fontenoy-la-Joûte;20553
54202;Fontenoy-sur-Moselle;25681
54203;Forcelles-Saint-Gorgon;22354
54204;Forcelles-sous-Gugney;20325
54205;Foug;19123
54206;Fraimbois;20524
54207;Fraisnes-en-Saintois;21783
54208;Francheville;20617
54209;Franconville;
54210;Fréménil;20437
54211;Frémonville;19879
54212;Fresnois-la-Montagne;23288
54213;Friauville;20348
54214;Frolois;23477
54215;Frouard;19722
54216;Froville;19594
54217;Gélacourt;20541
54218;Gélaucourt;
54219;Gellenoncourt;
54220;Gémonville;
54221;Gerbécourt-et-Haplemont;22313
54222;Gerbéviller;19739
54223;Germiny;20651
54224;Germonville;21820
54225;Gézoncourt;22027
54226;Gibeaumeix;16707
54227;Giraumont;18891
54228;Giriviller;
54229;Glonville;20641
54230;Gogney;
54231;Gondrecourt-Aix;19929
54232;Gondreville;24210
54233;Gondrexon;
54234;Gorcy;22426
54235;Goviller;20170
54236;Grand-Failly;22728
54237;Grimonviller;
54238;Gripport;20802
54239;Griscourt;20663
54240;Grosrouvres;
54241;Gugney;
54242;Gye;22111
54243;Hablainville;18189
54244;Hagéville;20834
54245;Haigneville;
54246;Halloville;
54247;Hammeville;21376
54248;Hamonville;
54249;Hannonville-Suzémont;20109
54250;Haraucourt;22864
54251;Harbouey;18562
54252;Haroué;20137
54253;Hatrize;21274
54254;Haucourt-Moulaine;20293
54255;Haudonville;
54256;Haussonville;21131
54257;Heillecourt;25012
54258;Hénaménil;19006
54259;Herbéviller;20538
54260;Hériménil;21707
54261;Herserange;16971
54262;Hoéville;21260
54263;Homécourt;17831
54264;Houdelmont;21908
54265;Houdemont;25988
54266;Houdreville;20809
54268;Housséville;18174
54269;Hudiviller;24111
54270;Hussigny-Godbrange;22846
54271;Igney;21943
54272;Jaillon;22341
54273;Jarny;19001
54274;Jarville-la-Malgrange;17601
54275;Jaulny;19401
54276;Jeandelaincourt;19525
54277;Jeandelize;21410
54278;Jevoncourt;
54279;Jezainville;21517
54280;Joeuf;16603
54281;Jolivet;22121
54282;Joppécourt;17534
54283;Jouaville;22320
54284;Joudreville;16883
54285;Juvrecourt;
54286;Labry;20674
54287;Lachapelle;21794
54288;Lagney;20424
54289;Laître-sous-Amance;25874
54290;Laix;21014
54291;Laloeuf;22851
54292;Lamath;19641
54293;Landécourt;
54294;Landremont;21798
54295;Landres;19757
54296;Laneuvelotte;24351
54297;Laneuveville-aux-Bois;20331
54298;Laneuveville-derrière-Foug;20636
54299;Laneuveville-devant-Bayon;19108
54300;Laneuveville-devant-Nancy;20356
54301;Lanfroicourt;23143
54302;Lantéfontaine;22863
54303;Laronxe;19932
54304;Laxou;20656
54305;Lay-Saint-Christophe;26580
54306;Lay-Saint-Remy;20146
54307;Lebeuville;19017
54308;Leintrey;21023
54309;Lemainville;21993
54310;Leménil-Mitry;
54311;Lenoncourt;22898
54312;Lesménils;23657
54313;Létricourt;20879
54314;Lexy;24181
54315;Leyr;21378
54316;Limey-Remenauville;22125
54317;Lironville;20615
54318;Liverdun;21409
54320;Loisy;22750
54321;Longlaville;19471
54322;Longuyon;18733
54323;Longwy;17219
54324;Lorey;23573
54325;Loromontzey;
54326;Lubey;21864
54327;Lucey;22442
54328;Ludres;25430
54329;Lunéville;17294
54330;Lupcourt;25976
54331;Magnières;17888
54332;Maidières;22487
54333;Mailly-sur-Seille;20044
54334;Mairy-Mainville;20504
54335;Maixe;21641
54336;Maizières;22331
54337;Malavillers;20448
54338;Malleloy;22877
54339;Malzéville;20959
54340;Mamey;21992
54341;Mance;24685
54342;Mancieulles;20975
54343;Mandres-aux-Quatre-Tours;18624
54344;Mangonville;19892
54345;Manoncourt-en-Vermois;21550
54346;Manoncourt-en-Woëvre;23252
54348;Manonville;22022
54349;Manonviller;20687
54350;Marainviller;20079
54351;Marbache;21143
54352;Maron;22894
54353;Mars-la-Tour;21054
54354;Marthemont;
54355;Martincourt;
54356;Mattexey;
54357;Maxéville;16560
54358;Mazerulles;22843
54359;Méhoncourt;19357
54360;Ménil-la-Tour;21738
54362;Mercy-le-Bas;20125
54363;Mercy-le-Haut;22077
54364;Méréville;25769
54365;Merviller;18564
54366;Messein;22470
54367;Mexy;24711
54368;Mignéville;15944
54369;Millery;23437
54370;Minorville;20170
54371;Moineville;20757
54372;Moivrons;21577
54373;Moncel-lès-Lunéville;20821
54374;Moncel-sur-Seille;20845
54375;Montauville;22948
54376;Montenoy;23214
54377;Montigny;19688
54378;Montigny-sur-Chiers;22272
54379;Mont-l'Étroit;
54380;Mont-le-Vignoble;22267
54381;Montreux;
54382;Mont-Saint-Martin;16322
54383;Mont-sur-Meurthe;20799
54385;Morfontaine;22301
54386;Moriviller;22904
54387;Morville-sur-Seille;21076
54388;Mouacourt;
54389;Mouaville;20384
54390;Mousson;25305
54391;Moutiers;18791
54392;Moutrot;20784
54393;Moyen;18753
54394;Murville;24966
54395;Nancy;19996
54396;Neufmaisons;18165
54397;Neuves-Maisons;19925
54398;Neuviller-lès-Badonviller;
54399;Neuviller-sur-Moselle;19766
54400;Nomeny;21363
54401;Nonhigny;18857
54402;Norroy-le-Sec;20072
54403;Norroy-lès-Pont-à-Mousson;24183
54404;Noviant-aux-Prés;19984
54405;Ochey;19823
54406;Ogéviller;17075
54407;Ognéville;20222
54408;Olley;19410
54409;Omelmont;22983
54410;Onville;21178
54411;Ormes-et-Ville;25036
54412;Othe;
54413;Ozerailles;21476
54414;Pagney-derrière-Barine;21921
54415;Pagny-sur-Moselle;20988
54416;Pannes;20338
54417;Parey-Saint-Césaire;22043
54418;Parroy;19195
54419;Parux;
54420;Petit-Failly;
54421;Petitmont;18382
54422;Pettonville;
54423;Pexonne;17999
54424;Phlin;
54425;Piennes;17172
54426;Pierre-la-Treiche;22295
54427;Pierre-Percée;
54428;Pierrepont;19166
54429;Pierreville;23798
54430;Pompey;18866
54431;Pont-à-Mousson;19016
54432;Pont-Saint-Vincent;19773
54433;Port-sur-Seille;25541
54434;Praye;21937
54435;Prény;22316
54436;Preutin-Higny;22447
54437;Pulligny;22606
54438;Pulney;
54439;Pulnoy;22575
54440;Puxe;20993
54441;Puxieux;21289
54442;Quevilloncourt;22714
54443;Raon-lès-Leau;
54444;Raucourt;23538
54445;Raville-sur-Sânon;19629
54446;Réchicourt-la-Petite;
54447;Réclonville;
54449;Rehainviller;22207
54450;Reherrey;20416
54451;Réhon;21308
54452;Reillon;
54453;Rembercourt-sur-Mad;22067
54455;Remenoville;18888
54456;Réméréville;22334
54457;Remoncourt;
54458;Repaix;
54459;Richardménil;25910
54460;Rogéville;19961
54461;Romain;
54462;Rosières-aux-Salines;21536
54463;Rosières-en-Haye;21688
54464;Rouves;
54465;Roville-devant-Bayon;21163
54466;Royaumeix;20470
54467;Rozelieures;19569
54468;Saffais;23457
54469;Saint-Ail;24435
54470;Saint-Baussant;
54471;Saint-Boingt;
54472;Saint-Clément;19609
54473;Saint-Firmin;20861
54474;Sainte-Geneviève;23584
54475;Saint-Germain;20718
54476;Saint-Jean-lès-Longuyon;19807
54477;Saint-Julien-lès-Gorze;21608
54478;Saint-Marcel;22114
54479;Saint-Mard;
54480;Saint-Martin;
54481;Saint-Maurice-aux-Forges;21569
54482;Saint-Max;20139
54483;Saint-Nicolas-de-Port;20671
54484;Sainte-Pôle;19460
54485;Saint-Pancré;23921
54486;Saint-Remimont;23464
54487;Saint-Rémy-aux-Bois;
54488;Saint-Sauveur;
54489;Saint-Supplet;20279
54490;Saizerais;22262
54491;Sancy;20789
54492;Sanzey;20935
54493;Saulnes;20633
54494;Saulxerotte;19177
54495;Saulxures-lès-Nancy;23153
54496;Saulxures-lès-Vannes;19387
54497;Saxon-Sion;
54498;Seichamps;22905
54499;Seicheprey;21206
54500;Selaincourt;21474
54501;Seranville;20830
54502;Serres;19151
54504;Serrouville;21595
54505;Sexey-aux-Forges;22934
54506;Sexey-les-Bois;23592
54507;Sionviller;24119
54508;Sivry;23080
54509;Sommerviller;21687
54510;Sornéville;23811
54511;Sponville;20676
54512;Tanconville;18848
54513;Tantonville;20363
54514;Tellancourt;23013
54515;Thélod;24256
54516;They-sous-Vaudemont;
54517;Thézey-Saint-Martin;20479
54518;Thiaucourt-Regniéville;18852
54519;Thiaville-sur-Meurthe;19451
54520;Thiébauménil;21013
54521;Thil;21159
54522;Thorey-Lyautey;19585
54523;Thuilley-aux-Groseilles;21000
54524;Thumeréville;
54525;Tiercelet;30892
54526;Tomblaine;18967
54527;Tonnoy;23654
54528;Toul;17507
54529;Tramont-Émy;
54530;Tramont-Lassus;
54531;Tramont-Saint-André;
54532;Tremblecourt;18354
54533;Trieux;20067
54534;Trondes;19748
54535;Tronville;23658
54536;Tucquegnieux;19258
54537;Ugny;25525
54538;Uruffe;18766
54539;Vacqueville;18634
54540;Val-et-Châtillon;15334
54541;Valhey;22843
54542;Valleroy;20361
54543;Vallois;19335
54544;Vandelainville;22446
54545;Vandeléville;19499
54546;Vandières;22182
54547;Vandoeuvre-lès-Nancy;17146
54548;Vannes-le-Châtel;18827
54549;Varangéville;19872
54550;Vathiménil;20589
54551;Vaucourt;
54552;Vaudémont;
54553;Vaudeville;21838
54554;Vaudigny;
54555;Vaxainville;
54556;Vého;18339
54557;Velaine-en-Haye;28193
54558;Velaine-sous-Amance;22581
54559;Velle-sur-Moselle;24624
54560;Veney;
54561;Vennezey;
54562;Verdenal;18158
54563;Vézelise;19841
54564;Viéville-en-Haye;22114
54565;Vigneulles;21837
54566;Vilcey-sur-Trey;21369
54567;Villacourt;20352
54568;Ville-au-Montois;20870
54569;Ville-au-Val;19749
54570;Villecey-sur-Mad;21418
54571;Ville-en-Vermois;26457
54572;Ville-Houdlémont;24487
54573;Villers-en-Haye;20389
54574;Villers-la-Chèvre;29455
54575;Villers-la-Montagne;27067
54576;Villers-le-Rond;24961
54577;Villers-lès-Moivrons;20368
54578;Villers-lès-Nancy;24474
54579;Villers-sous-Prény;21119
54580;Villerupt;19676
54581;Ville-sur-Yron;22268
54582;Villette;21829
54583;Villey-le-Sec;24314
54584;Villey-Saint-Étienne;23531
54585;Virecourt;22347
54586;Viterne;21854
54587;Vitrey;22135
54588;Vitrimont;22789
54589;Vittonville;23448
54590;Viviers-sur-Chiers;21393
54591;Voinémont;21681
54592;Vroncourt;22587
54593;Waville;20589
54594;Xammes;19351
54595;Xermaménil;21458
54596;Xeuilley;21882
54597;Xirocourt;20843
54598;Xivry-Circourt;18961
54599;Xonville;19780
54600;Xousse;19408
54601;Xures;18749
54602;Han-devant-Pierrepont;22009
55001;Abainville;19350
55002;Abaucourt-Hautecourt;18095
55004;Aincreville;
55005;Amanty;
55007;Ambly-sur-Meuse;20656
55008;Amel-sur-l'Étang;20267
55009;Ancemont;19439
55010;Ancerville;19829
55011;Andernay;20350
55012;Apremont-la-Forêt;19509
55013;Arrancy-sur-Crusne;20674
55014;Aubréville;19370
55015;Aulnois-en-Perthois;21143
55017;Autrécourt-sur-Aire;19715
55018;Autréville-Saint-Lambert;
55021;Avillers-Sainte-Croix;
55022;Avioth;22197
55023;Avocourt;20959
55024;Azannes-et-Soumazannes;19794
55025;Baâlon;18924
55026;Badonvilliers-Gérauvilliers;19221
55027;Bannoncourt;19637
55028;Bantheville;16651
55029;Bar-le-Duc;18982
55030;Baudignécourt;
55031;Baudonvilliers;22671
55032;Baudrémont;
55033;Baulny;
55034;Bazeilles-sur-Othain;22169
55035;Bazincourt-sur-Saulx;21929
55036;Beauclair;
55037;Beaufort-en-Argonne;21730
55038;Beaulieu-en-Argonne;
55040;Beausite;18971
55041;Behonne;22461
55042;Belleray;21023
55043;Belleville-sur-Meuse;19821
55044;Belrain;
55045;Belrupt-en-Verdunois;21997
55046;Beney-en-Woëvre;19151
55047;Béthelainville;19075
55048;Béthincourt;
55049;Beurey-sur-Saulx;19070
55051;Biencourt-sur-Orge;18009
55053;Billy-sous-Mangiennes;17823
55054;Bislée;
55055;Blanzée;
55057;Boinville-en-Woëvre;
55058;Boncourt-sur-Meuse;20071
55059;Bonnet;19677
55060;Bonzée;23172
55061;Le Bouchon-sur-Saulx;17173
55062;Bouconville-sur-Madt;18561
55063;Bouligny;17692
55064;Bouquemont;18531
55065;Boureuilles;21309
55066;Bovée-sur-Barboure;19243
55067;Boviolles;20869
55068;Brabant-en-Argonne;20354
55069;Brabant-le-Roi;21438
55070;Brabant-sur-Meuse;20301
55071;Brandeville;17037
55072;Braquis;21031
55073;Bras-sur-Meuse;22176
55075;Brauvilliers;17854
55076;Bréhéville;13793
55077;Breux;20483
55078;Brieulles-sur-Meuse;17607
55079;Brillon-en-Barrois;22208
55080;Brixey-aux-Chanoines;
55081;Brizeaux;
55082;Brocourt-en-Argonne;
55083;Brouennes;20948
55084;Broussey-en-Blois;
55085;Broussey-Raulecourt;20728
55087;Bure;14705
55088;Burey-en-Vaux;20473
55089;Burey-la-Côte;
55093;Buxières-sous-les-Côtes;21461
55094;Buzy-Darmont;18543
55095;Cesse;17133
55096;Chaillon;20138
55097;Chalaines;20496
55099;Champneuville;20858
55100;Champougny;20355
55101;Chardogne;22284
55102;Charny-sur-Meuse;21718
55103;Charpentry;
55104;Chassey-Beaupré;
55105;Châtillon-sous-les-Côtes;21073
55106;Chattancourt;19225
55107;Chaumont-devant-Damvillers;
55108;Chaumont-sur-Aire;21705
55109;Chauvency-le-Château;18578
55110;Chauvency-Saint-Hubert;19175
55111;Chauvoncourt;20231
55113;Cheppy;19730
55114;Chonville-Malaumont;19921
55115;Cierges-sous-Montfaucon;
55116;Le Claon;
55117;Clermont-en-Argonne;18324
55118;Cléry-le-Grand;
55119;Cléry-le-Petit;19547
55120;Combles-en-Barrois;23478
55121;Combres-sous-les-Côtes;19994
55122;Commercy;16496
55123;Les Hauts-de-Chée;20077
55124;Consenvoye;20138
55125;Contrisson;19700
55127;Courcelles-en-Barrois;
55128;Courcelles-sur-Aire;
55129;Courouvre;
55132;Cousances-les-Forges;19248
55133;Couvertpuis;
55134;Couvonges;21739
55137;Cuisy;
55138;Culey;21616
55140;Cunel;
55141;Dagonville;
55142;Dainville-Bertheléville;18483
55143;Damloup;23834
55144;Dammarie-sur-Saulx;17818
55145;Damvillers;17527
55146;Dannevoux;16978
55148;Delouze-Rosières;17845
55149;Delut;16509
55150;Demange-aux-Eaux;18931
55153;Dieppe-sous-Douaumont;21070
55154;Dieue-sur-Meuse;19565
55155;Dombasle-en-Argonne;21011
55156;Dombras;15444
55157;Dommartin-la-Montagne;
55158;Dommary-Baroncourt;17708
55159;Dompcevrin;20351
55160;Dompierre-aux-Bois;
55162;Domremy-la-Canne;
55163;Doncourt-aux-Templiers;
55164;Douaumont;
55165;Doulcon;19077
55166;Dugny-sur-Meuse;20890
55167;Dun-sur-Meuse;17652
55168;Duzey;
55169;Écouviez;23375
55170;Écurey-en-Verdunois;16357
55171;Eix;20369
55172;Les Éparges;
55173;Épiez-sur-Meuse;
55174;Épinonville;
55175;Érize-la-Brûlée;20673
55177;Érize-la-Petite;
55178;Érize-Saint-Dizier;19960
55179;Erneville-aux-Bois;21189
55180;Esnes-en-Argonne;19823
55181;Étain;17706
55182;Éton;18718
55183;Étraye;
55184;Euville;19197
55185;Èvres;21483
55186;Fains-Véel;22660
55188;Flassigny;
55191;Foameix-Ornel;22418
55192;Fontaines-Saint-Clair;
55193;Forges-sur-Meuse;21540
55194;Foucaucourt-sur-Thabas;
55195;Fouchères-aux-Bois;20386
55196;Frémeréville-sous-les-Côtes;18032
55197;Fresnes-au-Mont;21919
